,Total investment,Gross national savings,General government revenue,General government total expenditure,General government net lending/borrowing,General government primary net lending/borrowing,General government net debt,General government gross debt,Current account balance,GDP GROWTH,Exports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Imports of goods and services (% of GDP),Expense (% of GDP),Domestic credit to private sector (% of GDP),Research and development expenditure (% of GDP),Tax revenue (% of GDP)
239,2.522,15.634,34.601,38.853,-2.87,-0.179,,101.369,0.267,3.795727613,82.20123997,1.089441574,73.95355454,0,61.81600223,0,0
240,4.95,14.328,35.366,41.366,-2.6,-0.087,,99.071,2.211,3.825293099,76.03620877,0.968993459,63.75049528,0,52.29879166,0,0
241,12.204,14.95,34.867,41.522,-0.145,2.395,,86.126,-2.455,5.496459204,72.61045999,-0.489437796,64.26247428,0,48.74849824,0,0
242,23.474,13.375,34.428,41.121,-2.841,-0.138,,92.193,-8.038,3.144638239,67.74232745,2.43248789,66.13056708,0,46.24219121,0,0
243,37.464,11.449,33.508,38.949,-2.469,0.041,,87.7,-14.55,6.823762231,64.57206292,1.207157934,70.59090489,0,43.12745795,0,0
244,34.914,13.163,33.308,37.703,-3.983,-1.228,,81.251,-7.52,4.344059831,71.39790741,1.431355982,69.02156252,0,43.22719345,0,0
245,31.284,16.94,33.471,42.059,-6.362,-3.797,,101.477,-18.358,-17.50218503,42.2829342,0.625989707,46.26535639,0,53.59155261,0,0
246,20.346,,,,,,,,-1.101,1.51878395,5.061972681,0,6.48369978,0,25.39579275,0,0
247,18.197,,,,,,,,-3.014,-5.189789141,6.92104948,0,7.371927999,0,33.55230678,0,0
248,17.618,,,,,,,,-3.095,-0.735659159,9.090493079,0,6.520993021,0,33.90637227,0,0
249,16.797,,,,,,,,-2.095,4.349093279,9.151520687,0,5.83614942,0,28.11827564,0,0
250,15.94,,,,,,,,-1.911,1.570738702,7.589895312,0,4.756486117,0,25.00099884,0,0
251,13.95,,,,,,,,-0.966,-5.189024353,11.73609802,0,6.27332705,0,17.36414138,0,0
252,13.977,,,,,,,,-2.411,6.153377063,8.161977544,0,6.324055248,0,16.90722949,0,0
253,15.698,,,,,,,,-3.484,2.704868828,7.873205813,0,7.57576407,0,21.29731488,0,0
254,15.063,,,,,,,,-1.104,-1.089933341,9.531612973,0,6.211845636,0,20.33583548,0,0
255,12.465,,,,,,,,1.199,-7.156949656,13.05840891,0,6.579388793,0,39.71749502,0,0
256,11.354,,,,,,,,2.952,-2.467213778,10.35953659,0,4.631322407,10.32544045,15.60169481,0,4.838513147
257,11.895,,,,,,,,-0.202,9.133110567,7.675043348,0,6.078010811,11.20554093,12.58720349,0,5.008236547
258,13.431,,,,,,,24.961,-2.529,7.937291556,6.598187472,0,8.132793114,11.80110992,15.44533545,0,5.547922134
259,17.301,,26.097,,-0.024,1.257,,26.893,-3.042,8.206979072,6.909351534,0,9.313799914,14.28185612,18.28460493,0,8.015138006
260,17.509,,26.152,,-1.25,0.147,,28.426,-3.815,5.836200704,7.529948726,0,10.60439714,14.90079242,20.280578,0,8.126437228
261,16.399,3.836,17.837,,-2.075,-0.408,,30.749,-1.769,-2.845209611,9.68041026,0,10.09101283,15.51123069,19.96060756,0,8.054357652
262,17.403,2.894,15.41,,-2.811,-0.966,,32.551,-2.352,5.526689827,10.42859676,0,11.07787165,15.16554764,20.18700183,0.417490005,8.171787775
263,18.415,3.95,15.751,,-1.838,0.252,,31.676,-3.753,8.111046771,10.5608501,0,12.77532874,15.01422186,21.93345876,0.419589996,8.690086356
264,18.551,0.694,17.146,,-1.827,0.521,,34.147,-4.38,3.850178852,10.41558196,0,12.93444601,15.09880054,24.15329877,0.411309987,9.030526186
265,15.557,3.833,19.334,,-3.705,-0.659,,38.917,-3.815,-3.385457041,9.827174515,0,11.55557045,16.7436857,24.89334375,0.453370005,9.076124336
266,15.337,2.452,16.494,,-3.417,0.211,,40.833,-2.878,-0.788998939,10.98637523,0,11.63606955,16.83288838,23.89473362,0.438840002,9.622603502
267,13.64,5.404,17.046,,-5.364,-1.252,,48.007,-1.316,-4.408839683,11.57900808,0,10.27324737,16.9923529,20.83357465,0.424609989,9.324898794
268,9.965,11.939,16.744,,-1.91,0.235,,147.203,7.666,-10.89448483,28.382597,0,13.37012736,19.67717064,15.3318584,0.388859987,9.818958347
269,12.877,18.211,15.217,,1.5,3.226,,125.162,5.597,8.837040796,25.93094293,0,14.7138051,19.83730299,10.76270592,0.410129994,12.5187797
270,17.551,20.715,15.457,,3.967,5.219,,117.878,1.798,9.029573301,23.84761942,0,16.84502668,16.87634164,9.682518196,0.403759986,13.1007799
271,18.888,25.843,17.895,19.871,3.341,5.152,,80.282,2.473,8.85165992,23.24587673,0,17.30539424,0,10.65349292,0.420740008,13.10317565
272,18.68,31.155,18.05,20,1.65,3.286,,70.793,2.791,8.0471515,23.0266946,0,17.40678527,0,11.91026166,0.452160001,12.8788867
273,20.099,30.804,20.085,22.42,0.757,2.55,,62.133,2.1,9.007650875,22.66275031,0,18.28242031,0,13.09854135,0.460070014,12.44826845
274,19.573,29.585,20.479,22.236,0.352,1.865,,53.814,1.492,4.057233103,22.06090038,0,18.341773,0,12.31394671,0.470550001,13.31784636
275,16.053,17.338,20.867,28.553,-1.83,-0.488,,55.397,2.167,-5.918525076,19.56098506,0,14.49614185,0,12.41620754,0.583980024,12.38304156
276,17.706,15.797,21.221,26.201,-1.393,-0.538,,43.454,-0.382,10.12539816,18.93382341,0,16.03718986,0,12.69010625,0.561039984,12.85304269
277,18.398,16.56,22.09,24.964,-2.746,-1.587,,38.935,-1.012,6.003951693,18.44920915,0,16.75694585,0,14.00871512,0.565970004,12.6636277
278,16.502,12.797,20.921,22.415,-3.018,-1.696,,40.436,-0.369,-1.026420454,16.23785946,0,14.28868291,0,15.21281502,0.634909987,12.95284151
279,17.306,14.828,22.204,23.797,-3.254,-2.64,,43.496,-2.146,2.405323781,14.61717339,0,14.71675561,0,15.72909201,0.618489981,12.45290276
280,17.263,13.275,22.048,23.991,-4.252,-3.5,,44.697,-1.628,-2.512615321,14.40547859,0,14.00131506,24.56978086,13.82376925,0.593959987,12.61096661
281,17.071,18.519,21.494,26.331,-6.001,-4.418,,52.563,-2.743,2.731159828,10.70565205,0,11.78057404,25.00839323,14.41423304,0.622619987,12.33650694
282,17.663,17.002,21.416,27.048,-6.655,-4.762,,53.06,-2.713,-2.080327844,12.52709517,0,13.56679268,26.17991648,13.66763343,0.558149993,12.09728364
283,18.213,16.901,21.242,26.027,-6.693,-4.228,,57.028,-4.838,2.818502978,11.32028336,0,13.96931778,24.28253204,15.95849734,0.556309998,10.93962386
284,16.614,15.369,22.298,24.05,-5.441,-2.238,,85.246,-5.165,-2.617396463,14.43668575,0,16.32585021,22.68778062,0,0.494349986,9.992390084
285,13.942,10.05,23.925,24.902,-4.395,-0.402,,88.835,-0.779,-2.000861003,17.92487838,0,14.70573667,22.03648093,0,0.478130013,10.59439751
286,16.145,14.746,25.247,30.649,-8.588,-6.179,,102.79,0.795,-9.943235134,16.6108724,0,13.60892749,25.85394253,0,0.525219977,10.87153601
287,,,,,,,,,,0,0,0,0,0,0,0,0
288,,,,,,,,,,0,0,0,0,0,0,0,0
289,,,,,,,,,,0,0,0,0,0,0,0,0
290,,,,,,,,,,0,0,0,0,0,0,0,0
291,,,,,,,,,,0,0,0,0,0,0,0,0
292,,,,,,,,,,0,0,0,0,0,0,0,0
293,,,,,,,,,,0,0,0,0,0,0,0,0
294,,,,,,,,,,0,0,0,0,0,0,0,0
295,,,,,,,,,,0,0,0,0,0,0,0,0
296,,,,,,,,,,0,0,0,0,0,0,0,0
297,,,,,,,,,,0,35.00298151,0,46.33273703,0,0,0,0
298,,,,,,,,,,-11.69999848,40.74538838,0,60.12046681,0,0,0,0
299,8.824,,,,,,,,-46.28,-41.80000275,39.82075502,0,61.25600438,0,0,0,0
300,7.698,,,,,,,,-5.993,-8.799998793,47.21897587,0,60.75417041,0,0,0,0
301,27.942,,,,,,,,3.804,5.400002779,39.32803935,3373.759443,73.10132525,0,0,0,0
302,20.809,29.569,25.495,26.328,,,,,-16.972,6.89999842,23.92792083,175.9513255,62.18693624,0,0,0,0
303,21.095,26.397,25.114,27.458,,,,40.792,-18.202,5.865400749,23.2400035,18.68118564,55.98955662,0,0,0,0
304,23.266,26.535,22.888,24.99,,,,46.515,-19.315,3.3210797,20.27326939,13.96076412,58.27447567,0,0,0.186920002,0
305,22.686,27.714,21.688,21.574,,,,45.2,-21.993,7.299999988,19.00301997,8.672486324,52.83943191,0,0,0.226009995,0
306,20.769,26.185,22.884,22.798,,,,39.2,-16.936,3.300000001,20.75824695,0.64824576,49.80223219,0,0,0.214000002,0
307,18.232,29.193,22.251,21.606,,,,39.597,-15.78,5.900000003,22.16141881,-0.790883769,50.07191142,0,0,0.191060007,0
308,15.844,25.602,21.673,22.508,,,,38.061,-10.44,9.599999999,24.1458544,3.145904647,45.718412,0,0,0.279870003,0
309,18.159,22.528,21.491,24.66,,,,38.248,-6.219,13.2,27.83210837,1.060049293,46.15239348,0,0,0.252550006,0
310,24.392,21.55,27.032,25.136,,,,33.016,-6.181,14,30.48299789,4.721553366,49.56836971,0,0,0.321090013,0
311,22.919,25.352,20.714,29.245,,,,26.446,-2.204,10.5,28.19074382,6.961261359,44.87989017,16.95599885,0,0.256590009,13.99640565
312,28.371,24.261,21.52,24.477,-1.976,-1.517,,20.467,-2.529,13.9,27.31319795,0.638928002,42.82654063,18.14644052,0,0.257609993,14.33566341
313,33.55,22.665,22.285,24.827,-1.95,-1.611,,16.183,-2.395,13.2,22.14598144,2.892356625,38.88415655,17.1482193,0,0.240569994,14.39598656
314,38.161,21.897,21.574,22.62,-2.334,-2.018,,14.25,-7.357,13.7,18.18935698,4.407360896,38.7856901,17.04242538,0,0.211070001,15.96253173
315,43.809,24.051,26.825,25.359,-1.757,-1.465,,14.632,-14.225,6.9,14.26572957,8.949953354,40.27659839,21.13968517,0,0.224380001,17.32175873
316,33.822,17.923,24.257,26.888,-7.686,-7.171,,34.138,-16.484,-14.1,14.67090075,3.406766827,42.603335,23.86191799,24.85492197,0.290930003,16.50586323
317,29.419,13.255,26.957,30.443,-4.979,-4.107,,33.757,-13.622,2.2,19.74841532,8.176361385,44.89456066,22.99736235,28.4451646,0.241390005,17.0700514
318,27.001,12.481,20.77,27.199,-2.875,-1.942,,35.702,-10.44,4.699999999,22.52318826,7.650008079,46.9123854,22.56801632,35.36788787,0.270139992,17.21941905
319,22.759,13.084,21.806,30.761,-1.493,-0.551,,35.6,-9.962,7.200000001,27.56181148,2.558020078,48.39986448,21.37364216,40.0600551,0.238529995,17.49164208
320,22.125,15.031,23.406,29.454,-1.593,-0.567,,36.331,-7.297,3.3,28.35348514,5.789667785,49.20156302,22.6371818,42.38024049,0.222159997,21.58621388
321,21.025,16.78,22.376,29.834,-1.943,-0.666,,39.362,-7.75,3.600000001,28.56038166,2.981308689,47.21848531,23.98755805,48.91717311,0.241510004,21.59917455
322,21.204,21.411,23.898,25.373,-4.837,-3.368,,44.133,-2.685,3.199999999,29.72539121,3.731691193,41.95668313,25.07798135,45.63078261,0.250019997,20.93122083
323,18.016,21.976,23.664,25.119,-5.632,-3.693,,51.929,-1.013,0.2,33.74427986,-1.403607559,42.3336876,25.71151816,48.87564437,0.233050004,21.27737528
324,18.422,21.844,21.971,24.558,-4.785,-2.633,,53.704,-1.521,7.500000002,38.21604566,0.969553269,48.98633088,22.62972499,51.54258581,0.227880001,20.78065336
325,22.4,20.748,22.632,24.589,-1.752,0.559,,51.233,-7.03,5.2,39.39289403,2.52023382,53.08021299,22.07681376,55.50200273,0.188759997,20.8701039
326,17.409,22.295,23.543,23.209,-0.977,1.431,,50.086,-7.359,7.599999999,41.35080136,1.443446608,54.76335277,21.75848057,60.15523792,0.178540006,22.28517099
327,18.532,9.825,22.929,38.957,-5.403,-2.74,,63.476,-3.787,-7.199999999,29.76498692,1.211435778,39.72382062,26.58128778,72.19291409,0.209199995,21.86041928
328,,21.751,,,,,,,,0,0,0,0,0,0,0,0
329,,20.894,,,,,,,,0,0,0,0,0,0,0,0
330,,18.779,,,,,,,,0,0,0,0,0,0,0,0
331,,16.96,,,,,,,,0,0,0,0,0,0,0,0
332,,20.157,,,,,,,,0,0,0,0,0,0,0,0
333,,18.353,,,,,,,,0,0,4.032258056,0,0,0,0,0
334,,17.631,,,,,,,,0,0,1.073966408,0,0,39.46432507,0,0
335,,20.194,,,,,,,,16.07843137,0,3.643045458,0,0,39.4419244,0,0
336,,25.253,31.172,30.695,,,,,,18.64864865,0,3.121868496,0,0,43.77565543,0,0
337,,25.384,30.554,29.628,,,,,,12.12984055,0,3.991628046,0,0,43.35638554,0,0
338,,23.003,30.273,30.504,,,,,,3.961401727,0,5.836687752,0,0,44.48882396,0,0
339,,18.346,30.29,33.08,,,,,,7.962871744,0,5.555555556,0,0,44.22594491,0,0
340,,19.26,29.322,34.068,,,,,,5.882353953,0,3.87337537,0,0,43.28292541,0,0
341,,21.09,29.426,34.155,,,,,,7.307693245,0,5.21555996,0,0,40.90216606,0,0
342,,21.621,29.968,33.763,,,,,,8.203901293,0,6.311079713,0,0,42.44488789,0,0
343,,20.602,31.106,33.711,-0.834,0.339,,55.088,,2.547143687,84.89847716,3.361391073,86.46362098,0,43.06184433,0,0
344,,21.438,32.108,33.564,-2.343,-1.1,,54.771,,1.185788511,86.63967611,3.225287972,88.70445344,0,45.41611336,0,0
345,,21.776,32.342,32.835,-2.102,-0.851,,51.07,,7.046874992,82.53099927,2.999948098,86.25091174,0,43.23377097,0,0
346,,21.544,34.43,34.676,0.114,1.447,,41.039,,1.991984449,79.63770547,1.869488536,83.62965448,0,41.8701107,0,0
347,,20.574,36.931,36.264,0.086,1.538,,39.288,-25.271,1.238041842,79.92866407,2.280371983,84.63035019,0,44.62052529,0,0
348,,21.261,36.521,35.269,0.645,1.885,,38.613,11.411,7.616589113,74.39665971,4.044021312,70.69698777,0,44.80611393,0,0
349,,21.161,35.643,35.674,-0.835,0.554,,44.326,16.177,4.195962803,70.98963181,2.883604303,69.38733432,0,46.58815906,0,0
350,,21.492,35.14,34.947,-3.169,-1.757,,47.079,-17.296,-0.957771006,64.55879841,3.315246786,68.66059226,0,50.78687358,0,0
351,,21.464,35.973,34.922,1.896,3.143,,40.848,-8.195,1.120879121,62.73052747,3.656365079,70.06231211,0,55.01191582,0,0
352,,21.013,36.18,34.856,-8.531,-6.404,,42.543,12.15,7.281025864,64.66791378,2.529129469,67.76783944,0,51.78711596,0,0
353,,21.718,36.326,34.617,-2.957,-0.959,,45.093,4.901,-0.384927066,68.08224432,3.397786778,76.98283617,0,54.06621686,0,0
354,,21.147,36.358,34.584,-2.541,-0.339,,45.518,12.699,1.138905837,64.5928523,3.608024388,76.44693508,0,53.88303551,0,0
355,,21.276,35.819,34.343,-1.046,1.185,,44.558,9.711,3.0967223,65.06096391,5.392567845,74.91070311,0,51.72701857,0,0
356,,24.005,33.998,35.1,1.466,4.21,,40.311,-0.016,1.833430856,65.52947534,8.955987052,73.58105718,0,50.65859697,0,0
357,,22.191,33.218,37.785,-2.631,-0.084,,48.785,6.935,-11.68358552,62.92255524,-2.13542872,74.64274776,0,55.89658718,0,0
358,,23.068,31.861,36.98,-3.487,-0.597,,54.661,-18.737,-2.732595966,60.21734973,2.078140719,75.2454235,0,58.79984062,0,0
359,,23.836,31.8,36.329,-6.429,-3.518,,61.747,-10.021,3.366778149,69.74758577,4.316297422,84.6826133,0,56.24767048,0,0
360,,23.803,33.069,36.579,-8.955,-5.738,,65.534,3.599,-1.035375324,73.10702841,0.627471993,83.54563128,0,58.688699,0,0
361,,23.818,33.67,36.481,-6.048,-2.679,,70.033,-11.957,6.429816914,76.54597583,-2.372065243,85.34036453,0,59.1618677,0,0
362,,23.271,33.938,36.857,-7.459,-3.703,,77.452,-4.795,-0.020479214,78.26955564,0.421440919,84.60014011,0,60.23596878,0,0
363,,21.652,34.6,37.388,-1.475,2.301,,73.876,3.882,3.54362966,72.8474736,0.474763597,72.97530166,0,56.62264329,0,0
364,,20.883,34.943,37.365,-1.455,2.625,,75.387,4.557,2.116716123,71.81649504,-0.931195987,70.41546527,0,57.21883542,0,0
365,,22.028,35.145,36.863,-2.587,1.438,,75.825,0.959,5.482371174,72.55456188,-1.028281788,71.26137308,0,57.25114724,0,0
366,,21.926,35.736,36.996,-1.957,1.897,,75.004,-0.542,5.257854913,72.25264888,3.626041414,72.96063554,0,55.96510183,0,0
367,,23.118,34.61,39.013,0.334,4.138,,71.618,2.598,0.635029788,73.23471643,4.257462043,72.10913731,0,58.78563869,0,0
368,,24.637,35.973,44.73,-16.028,-11.011,,110.139,-12.959,-18.58909924,51.64501602,0,64.92777982,0,77.74485353,0,0
369,27.159,25.919,,,,,,,-2.369,3.035588798,16.41247743,10.13584117,15.88651745,23.36510389,27.84163256,0,20.41289345
370,28.917,24.598,,,,,,,-4.059,3.339494783,14.88740261,9.487666034,16.7166589,23.56110976,27.92520199,0,21.46274868
371,26.521,23.647,,,,,,,-4.109,3.324852287,13.51901556,11.35181976,16.8063643,23.29349013,27.04673142,0,21.58641161
372,23.078,21.978,,,,,,,-3.149,-2.224541877,13.57320099,10.03891051,15.60266089,25.57520722,28.78792038,0,21.71532654
373,26.753,23.015,,,,,,,-4.149,4.591738564,13.55740252,3.96039604,14.98380787,26.47273544,30.31485745,0,21.01327193
374,27.262,22.998,,,,,,,-4.865,5.278243879,15.2225978,6.734693878,17.26725324,26.42467685,37.02503694,0,22.49375775
375,25.574,23.096,,,,,,,-5.052,3.966274337,14.97305089,9.050350542,18.03712308,26.1276077,40.29264515,0,22.55598746
376,26.412,23.305,,,,,,,-3.392,2.559257638,15.45779001,8.533021625,17.05371673,25.69372176,42.77572515,0,23.21217793
377,28.857,23.834,44.215,47.57,0.478,,,,-3.842,5.757341066,15.95341529,7.215939688,16.61274918,24.19755369,46.71503836,0,23.12998737
378,30.18,25.014,43.257,46.284,0.926,,9.929,17.033,-6.015,3.875425521,15.11757359,7.533902562,16.9474313,22.18393614,59.25410014,0,22.64391224
379,26.42,25.732,44,46.57,-0.232,1.872,9.573,16.423,-4.86,3.576485761,15.11460114,7.333021952,17.03771608,21.81548178,60.55501744,0,22.42950473
380,22.773,25.263,44.649,47.594,-2.79,-0.979,12.603,21.621,-3.29,-0.383071893,16.02807339,3.17667537,16.16049502,23.16511773,60.11344946,0,22.32797226
381,22.731,24.227,46.866,49.003,-4.746,-3.116,18.222,27.641,-3.268,0.428619567,16.65788622,1.012231126,16.38596798,24.43602362,61.85882789,0,20.63956304
382,23.93,22.927,49.468,54.009,-4.729,-2.899,22.062,30.68,-3.035,4.047425268,17.53936543,1.753653445,17.85969138,24.96854143,63.27927066,0,19.98019066
383,25.898,22.855,49.005,54.019,-3.795,-1.784,23.247,31.729,-4.531,3.980923347,17.97197297,1.969634797,18.48652332,25.09188399,66.76844291,0,20.00745787
384,25.219,23.979,49.681,55.821,-2.605,-0.499,23.098,31.174,-4.996,3.887106294,17.87189499,4.6277666,19.83473575,25.38764693,69.77853327,0,21.16104491
385,24.796,23.499,51.272,55.629,-1.457,0.568,21.334,29.363,-3.467,3.856841227,18.89160718,2.615384615,19.34440983,24.56515821,71.50231107,1.662310004,21.87405469
386,24.767,23.668,49.904,52.276,-0.493,1.221,18.189,25.921,-2.919,3.912835473,19.12875385,0.224887556,18.85460307,23.80710277,75.323737,0,22.37706332
387,26.321,24.253,51.385,54.054,-0.246,1.144,14.642,23.722,-4.908,4.613356892,19.55822952,0.86013463,20.43583042,21.32785717,79.11335216,1.513560057,22.22955772
388,26.327,23.857,47.687,50.305,0.667,1.648,11.041,22.572,-5.479,4.956324506,18.30708028,1.483129403,20.74903281,24.5184973,84.11115702,0,22.43010808
389,24.988,25.221,48.591,50.654,1.252,1.929,7.133,19.526,-4.096,3.901171371,19.40527969,4.457435148,21.56170714,24.04751118,87.60312764,1.573199987,23.04201401
390,23.495,24.365,50.699,51.357,-0.03,0.688,4.691,17.132,-2.241,2.041417338,22.16818316,4.407135362,22.08217333,26.19692289,88.42232662,0,24.87565356
391,25.244,25.745,50.566,52.43,0.193,0.852,2.76,15.025,-3.795,3.993589865,20.73795623,2.981574539,20.73372362,26.37116849,91.26741235,1.747490048,23.56097742
392,26.763,25.957,48.544,49.926,1.051,1.343,0.753,13.191,-5.324,3.111398208,19.06704174,2.732595966,21.15525966,25.71764583,99.18584056,0,24.31250265
393,27.233,26.137,48.865,53.704,1.324,1.313,-1.227,11.914,-6.286,4.216633273,17.17178852,2.343255225,19.85792362,25.61948542,102.6672703,1.849020004,24.27143883
394,27.866,26.084,48.613,51.154,1.709,1.565,-3.806,10.871,-6.001,3.15375271,18.23453984,2.691831683,20.94805422,25.56864009,108.4935712,0,24.76835985
395,27.12,26.905,47.815,50.378,1.774,1.469,-6.313,9.951,-5.919,2.740635704,19.86707431,3.555287737,21.72070589,24.91600794,113.6789572,2.180109978,24.52848322
396,28.233,28.387,47.859,49.242,1.476,1.284,-7.266,9.676,-6.743,3.777916783,20.19720955,2.327611289,21.83933606,24.46355914,120.5936368,0,24.05566929
397,28.346,28.957,48.35,49.871,-1.101,-1.133,-5.296,11.749,-4.831,3.568270032,20.15701101,4.35029855,22.70706176,24.33238095,121.7625535,2.399950027,24.21746796
398,26.956,25.372,48.785,54.141,-4.567,-4.528,1.225,16.636,-4.518,1.870486961,23.01363477,1.771117166,22.73312185,26.47033405,122.5249389,0,22.02414885
399,26.325,25.463,48.382,52.835,-5.12,-4.885,6.308,20.366,-3.662,2.20656631,19.79928176,2.918340027,20.72104888,26.71123153,125.2256151,2.37074995,20.48278512
400,26.855,25.771,48.315,50.892,-4.528,-4.087,10.575,24.054,-2.993,2.391385132,21.43741941,3.303850156,20.40513169,25.99916949,122.1812332,2.234839916,20.32475961
401,28.462,25.46,49.024,51.213,-3.511,-2.868,13.797,27.538,-4.356,3.902007806,21.49934408,1.762780156,21.66739103,26.13053402,121.2256762,0,21.10699011
402,27.1,25.666,49.698,51.648,-2.811,-2.074,16.031,30.486,-3.365,2.578754288,19.98570776,2.449888641,21.28919139,25.89342778,124.7668125,2.17843008,21.95538165
403,26.45,26.006,49.596,52.325,-2.919,-2.08,19.065,34.049,-3.042,2.579017112,21.09637388,2.487922705,21.37536853,26.26966021,128.5014298,0,21.90796054
404,25.909,25.531,49.981,51.027,-2.788,-1.871,22.106,37.751,-4.637,2.152735906,20.068071,1.508366722,21.55503741,26.77771583,136.4262119,1.920709968,21.88294868
405,24.673,26.981,48.537,50.071,-2.422,-1.52,23.364,40.583,-3.278,2.730547992,19.27225801,1.276990945,21.55057682,26.99015045,142.6960646,0,22.277076
406,24.282,26.213,48.483,49.299,-1.718,-0.849,23.303,41.17,-2.574,2.282183642,21.23118349,1.948647409,20.72016138,26.61607616,140.5752723,1.879770041,22.09187027
407,24.208,26.627,48.909,48.739,-1.26,-0.414,24.108,41.769,-2.207,2.883045123,21.87340412,1.911400944,21.516144,26.22092818,139.9745548,0,23.19743194
408,22.579,27.496,49.176,48.566,-4.403,-3.58,27.853,46.696,0.436,2.171396224,24.15153911,1.610767873,21.67518659,26.18594451,136.264129,1.828920007,23.41307697
409,22.28,27.8,48.953,56.999,-8.758,-7.854,34.547,57.243,2.393,-0.050885336,24.00828302,0.846905537,20.22515106,30.28864783,142.3873331,0,22.61195036
410,33.133,,,,,,,,-4.776,1.731485595,31.69307154,6.328325362,35.13193407,33.47394154,0,0,18.57800458
411,28.87,,,,,,,,-4.338,-0.144294691,33.00066134,6.803041776,35.39588802,34.56544371,0,0,18.94982565
412,25.998,,,,,,,,1.003,2.011254708,31.74149644,5.436030825,32.37561727,34.99663509,0,0,18.1904204
413,25.353,,,,,,,,0.389,2.97308803,30.47819854,3.339164534,31.99398599,35.41600129,0,0,18.03258878
414,27.248,,,,,,,,-0.266,0.051274763,32.75101765,5.663185739,33.82398845,35.70513024,0,0,18.96407751
415,26.883,,,,,,,,-0.23,2.498678497,34.92132183,3.189516818,35.16184048,35.57299535,0,0,18.10378408
416,26.773,,,,,,,,0.21,2.301393212,31.99771479,1.705444567,32.01688287,36.27470207,0,0,17.97233676
417,26.917,,,,,,,,-0.216,1.357168064,31.40620496,1.401952718,31.44751767,36.85558376,0,0,17.72008416
418,25.657,,,,-3.355,-1.468,,57.365,-0.181,3.295879898,33.07092579,1.915716847,33.49162381,37.16994187,0,0,18.56280078
419,26.486,,,,-3.028,-1.214,,56.332,0.186,3.887074818,35.01520285,2.56834829,35.52315624,35.75346368,0,0,17.80575187
420,26.704,,,,-2.57,-0.734,,55.932,0.699,4.345641399,35.69741439,3.261872319,35.79095508,35.59127017,0,0,17.98108333
421,26.97,,,,-2.946,-0.97,,56.134,0.035,3.441627777,34.59048817,3.337427035,35.45791742,36.04260989,0,0,18.16717856
422,26.292,-11.204,,,-2.137,-0.108,,56.028,-0.385,2.093524617,33.15526772,4.0208478,34.47489993,36.69714892,0,0,18.9204805
423,25.361,10.587,,,-4.542,-1.968,,60.629,-0.532,0.526809204,31.46389809,3.631785249,31.80115269,38.75647183,0,0,18.93545577
424,26.187,-3.588,17.868,24.284,-5.013,-2.489,,63.721,-1.467,2.402119074,32.15853394,2.953409368,33.82855945,38.67491633,0,0,18.34557306
425,26.768,6.881,17.572,18.665,-6.141,-2.874,,67.865,-2.86,2.667983531,33.53314035,2.243366315,34.72346076,48.71840155,0,0,24.60010617
426,26.338,0.44,17.586,19.75,-4.357,-1.034,,67.807,-2.838,2.349533852,34.24927611,1.860971158,35.83439501,48.73865514,0,1.580770016,25.94003601
427,26.214,13.818,19.159,20.191,-2.372,0.703,,63.056,-2.546,2.09359939,37.02808274,1.305978572,37.83960748,47.52280264,0,1.654909968,26.79771217
428,26.106,6.213,20.353,18.721,-2.669,0.288,,68.819,-1.852,3.581425815,38.35102119,0.922467197,38.57612821,47.25099659,0,1.731549978,26.88984546
429,26.118,9.416,18.472,19.505,-2.618,0.17,40.377,61.103,-2.261,3.556331247,39.35703789,0.568993766,38.90310246,47.10873523,0,1.845370054,26.6278222
430,25.927,16.223,18.384,18.24,-2.063,0.678,43.732,65.738,-0.706,3.375722147,43.34627395,2.344862854,42.01422167,46.26378844,0,1.886019945,26.22507988
431,25.161,19.552,38.549,16.785,-0.658,2.036,42.277,66.355,-0.796,1.267168189,44.61755552,2.650000773,42.91910925,46.61558223,89.71336188,1.9921,27.96557199
432,23.643,19.652,42.532,23.139,-1.865,0.543,44.239,66.978,2.102,1.651553922,45.3193862,1.810357878,41.6287818,45.97290619,88.52152557,2.065979958,26.97550032
